candidate_record_id,display_name,source_label,mapped_canonical_sphere_id,qa2_prior_classification,cat1_classification,confirmed_selectable_talent,owner_selectable_output,reason,packet_type,catalog_role,source_refs,source_context,owner_ruling_id,source_provenance,record_commitment_sha256
TAL_YANG_REVEALING_NOON_SCRIPTURE,Revealing Noon Scripture,Yang,tianxia.sphere.yang,variant_expression,VARIANT_EXPRESSION,false,false,The canonical packet type source_verified_variant_scripture_packet explicitly identifies a non-Talent source role.,source_verified_variant_scripture_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: YANG DRAWBACKS AND VARIANT SCRIPTURES > Revealing Noon Scripture""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: YANG DRAWBACKS AND VARIANT SCRIPTURES > Revealing Noon Scripture""]}",null,"{""source_anchor"":""record:TAL_YANG_REVEALING_NOON_SCRIPTURE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",bc45ce307f79baf684207ac93bf69aab424a6a576b496ec65123a9fefc2bc2b1
TAL_YANG_SCARLET_FURNACE_SCRIPTURE,Scarlet Furnace Scripture,Yang,tianxia.sphere.yang,variant_expression,VARIANT_EXPRESSION,false,false,The canonical packet type source_verified_variant_scripture_packet explicitly identifies a non-Talent source role.,source_verified_variant_scripture_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: YANG DRAWBACKS AND VARIANT SCRIPTURES > Scarlet Furnace Scripture""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: YANG DRAWBACKS AND VARIANT SCRIPTURES > Scarlet Furnace Scripture""]}",null,"{""source_anchor"":""record:TAL_YANG_SCARLET_FURNACE_SCRIPTURE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",e45c96fbcc07e944c6e61262edc0cf74b7edd0917005f82d9db6350af2ea0566
TAL_YANG_SEAL_BREAKING_WARMTH,Seal-Breaking Warmth,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102512: actual_talent.,source_verified_secret_inheritance_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: FOUNDATION REALM YANG TALENTS > Seal-Breaking Warmth""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: FOUNDATION REALM YANG TALENTS > Seal-Breaking Warmth""]}",null,"{""source_anchor"":""record:TAL_YANG_SEAL_BREAKING_WARMTH"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",923b83dfb1788342fba5e33f90f4d820050f56db22d21f7d54b84197d1c611cb
TAL_YANG_SECRET_INHERITANCE,Secret Inheritance,Yang,tianxia.sphere.yang,variant_expression,VARIANT_EXPRESSION,false,false,The canonical packet type source_verified_variant_scripture_packet explicitly identifies a non-Talent source role.,source_verified_variant_scripture_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: Secret Inheritance - The Completed Action Beneath Heaven""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: Secret Inheritance - The Completed Action Beneath Heaven""]}",null,"{""source_anchor"":""record:TAL_YANG_SECRET_INHERITANCE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",67a7d32bf53d5b74bb128ec8eb889075c09edc88b4113ab2ef43c713ca1dbc0b
TAL_YANG_SELECTABLE_ROUTE,Yang Selectable Route,Yang,tianxia.sphere.yang,sphere_route_anchor,ROUTE_OR_CONTENT_FAMILY_ANCHOR,false,false,The canonical row explicitly declares a routing/alias anchor and no separately acquirable mechanics.,selectable_route_anchor_no_mechanics,sphere_route_anchor,"[""HF05ZE GM Screen app.js SPHERES list includes this sphere as character-visible sphere metadata."",""R1F-Catalog-C04 selectable catalog repair: anchor proves canonical selectable/source-reference ID only; exact source-text/dice remains backlog unless later verified.""]","{""declared_source_refs"":[""HF05ZE GM Screen app.js SPHERES list includes this sphere as character-visible sphere metadata."",""R1F-Catalog-C04 selectable catalog repair: anchor proves canonical selectable/source-reference ID only; exact source-text/dice remains backlog unless later verified.""]}",null,"{""source_anchor"":""record:TAL_YANG_SELECTABLE_ROUTE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",2dd5c3f93b8f7fbc9aa69d537cce0f901b138b76b90f754ea68c12ed82064ed2
TAL_YANG_SOLAR_PURSUIT,Solar Pursuit,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102580: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: FOUNDATION REALM YANG TALENTS > Solar Pursuit""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: FOUNDATION REALM YANG TALENTS > Solar Pursuit""]}",null,"{""source_anchor"":""record:TAL_YANG_SOLAR_PURSUIT"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",65944304aff3c3153cf32e38fcf05567a69983fb9b552227ec4d3cdc62e15d5e
TAL_YANG_SOLAR_SOUL,Solar Soul,Yang,tianxia.sphere.yang,path_expression,PATH_EXPRESSION,false,false,The canonical packet type source_verified_path_synergy_packet explicitly identifies a non-Talent source role.,source_verified_path_synergy_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CULTIVATION INSIGHTS > Solar Soul""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CULTIVATION INSIGHTS > Solar Soul""]}",null,"{""source_anchor"":""record:TAL_YANG_SOLAR_SOUL"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",94a009ce873c0553c8bb4a5867e5b43ba9e868c485d99cf48e524b4b8f2ef191
TAL_YANG_SOVEREIGN_YANG_INCARNATION,Sovereign Yang Incarnation,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102766: actual_talent.,source_verified_realm_evolution_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: NASCENT SOUL REALM YANG TALENTS > Sovereign Yang Incarnation""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: NASCENT SOUL REALM YANG TALENTS > Sovereign Yang Incarnation""]}",null,"{""source_anchor"":""record:TAL_YANG_SOVEREIGN_YANG_INCARNATION"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",a53ff7749d10b8018bd15ee8988d75960288861a772704603de2bf294ee79e29
TAL_YANG_SPENDING_A_RISING_MARK,Spending a Rising Mark,Yang,tianxia.sphere.yang,sphere_base_ability,BASE_SPHERE_ABILITY,false,false,The canonical packet type source_verified_base_ability_packet explicitly identifies a non-Talent source role.,source_verified_base_ability_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: BASE SPHERE ABILITIES > Spending a Rising Mark""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: BASE SPHERE ABILITIES > Spending a Rising Mark""]}",null,"{""source_anchor"":""record:TAL_YANG_SPENDING_A_RISING_MARK"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",ed6f5db744ad18ad4dc3c5f3001384ee750a6bde82aefe5764987ecedb86d5dc
TAL_YANG_SPIRIT_AWAKENING_SOLAR_SOUL,Spirit Awakening: Solar Soul,Yang,tianxia.sphere.yang,path_expression,PATH_EXPRESSION,false,false,The canonical packet type source_verified_path_synergy_packet explicitly identifies a non-Talent source role.,source_verified_path_synergy_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: PATH SYNERGIES > Spirit Awakening: Solar Soul""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: PATH SYNERGIES > Spirit Awakening: Solar Soul""]}",null,"{""source_anchor"":""record:TAL_YANG_SPIRIT_AWAKENING_SOLAR_SOUL"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",dc11bbed70fe389dd831d6c8e94f18f0494b50041fa562077cbb4e09a76773f2
TAL_YANG_SUMMER_ORDERS_THE_SEED,Summer Orders the Seed,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102743: actual_talent.,source_verified_packet_action_row,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CORE FORMATION REALM YANG TALENTS > Summer Orders the Seed""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CORE FORMATION REALM YANG TALENTS > Summer Orders the Seed""]}",null,"{""source_anchor"":""record:TAL_YANG_SUMMER_ORDERS_THE_SEED"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",43811c490c8f6f2af4cfafc7285ccdb56937931437d48be7f54acf9f5d77d94c
TAL_YANG_SUMMER_PRESSURE,Summer Pressure,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102464: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: MORTAL REALM YANG TALENTS > Summer Pressure""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: MORTAL REALM YANG TALENTS > Summer Pressure""]}",null,"{""source_anchor"":""record:TAL_YANG_SUMMER_PRESSURE"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",89f41d2516e794772350cba2b9ff89b3d8093d96a073c7ae8c513a2f083259c3
TAL_YANG_SUNLIT_OPENING,Sunlit Opening,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102404: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: MORTAL REALM YANG TALENTS > Sunlit Opening""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: MORTAL REALM YANG TALENTS > Sunlit Opening""]}",null,"{""source_anchor"":""record:TAL_YANG_SUNLIT_OPENING"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",408a1a8c1d087eafe4680be62e1ffa54dc5fd1b9fe2a73b0a3a568f076c8b435
TAL_YANG_SUN_OVER_MOON_COUNTERMARK,Sun-Over-Moon Countermark,Yang,tianxia.sphere.yang,cultivation_insight,CULTIVATION_INSIGHT,false,false,The canonical packet type source_verified_cultivation_insight_packet explicitly identifies a non-Talent source role.,source_verified_cultivation_insight_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CULTIVATION INSIGHTS > Sun-Over-Moon Countermark""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CULTIVATION INSIGHTS > Sun-Over-Moon Countermark""]}",null,"{""source_anchor"":""record:TAL_YANG_SUN_OVER_MOON_COUNTERMARK"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",413b84b53f23dad9c1bed76b4ccdea29b9232e01f57f3d24f8646d3a5f605442
TAL_YANG_SURPLUS_STEP,Surplus Step,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102390: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: MORTAL REALM YANG TALENTS > Surplus Step""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: MORTAL REALM YANG TALENTS > Surplus Step""]}",null,"{""source_anchor"":""record:TAL_YANG_SURPLUS_STEP"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",7244053840fc9c702af378af228c9eaf941811baeaf96c3421d61ff0b99aba11
TAL_YANG_TEN_THOUSAND_MOTIONS_BECOME_NOON,Ten-Thousand Motions Become Noon,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102896: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: NASCENT SOUL REALM YANG TALENTS > Ten-Thousand Motions Become Noon""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: NASCENT SOUL REALM YANG TALENTS > Ten-Thousand Motions Become Noon""]}",null,"{""source_anchor"":""record:TAL_YANG_TEN_THOUSAND_MOTIONS_BECOME_NOON"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",5ab765083b5158e4651d95d7e21a0dfa00f8b11a4902c28e8764d65231080fa8
TAL_YANG_THE_ACTION_BECOMES_MORE_REAL,The Action Becomes More Real,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102656: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CORE FORMATION REALM YANG TALENTS > The Action Becomes More Real""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: CORE FORMATION REALM YANG TALENTS > The Action Becomes More Real""]}",null,"{""source_anchor"":""record:TAL_YANG_THE_ACTION_BECOMES_MORE_REAL"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",90f6d1208aa0959fcce3a33b55472217263ef048e5b364e95e699e9fc3962111
TAL_YANG_THE_ACTION_CANNOT_STAY_SMALL,The Action Cannot Stay Small,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102794: actual_talent.,source_verified_reaction_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: NASCENT SOUL REALM YANG TALENTS > The Action Cannot Stay Small""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: NASCENT SOUL REALM YANG TALENTS > The Action Cannot Stay Small""]}",null,"{""source_anchor"":""record:TAL_YANG_THE_ACTION_CANNOT_STAY_SMALL"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",f05e03a17fe35d810195e7536cf337b86bc769cf52982e7405b3f473a178b9c6
TAL_YANG_TWOFOLD_RISING,Twofold Rising,Yang,tianxia.sphere.yang,actual_talent,CONFIRMED_SELECTABLE_TALENT,true,true,Exact source-heading classification at Tianxia_Sphere_Compendium_Latest_R0I_85Spheres.md:102500: actual_talent.,source_verified_state_rule_packet,source_verified_packet_action_row,"[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: FOUNDATION REALM YANG TALENTS > Twofold Rising""]","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Yang :: FOUNDATION REALM YANG TALENTS > Twofold Rising""]}",null,"{""source_anchor"":""record:TAL_YANG_TWOFOLD_RISING"",""source_authority_sha256"":""4daf167cf634f27efef4dd2f1c8700bb4b7037cc6234c32be1af90aea5916385"",""source_file_sha256"":""59fb3a6b378f6bc9753e4ec630e4535576ecace024a20ba9ae001264df2540e4"",""source_pack"":""Tianxia_Factory_HF05ZVK_R1H_Phase2I_HF2"",""source_path"":""09_RULES/Indexes/Canonical_Talent_Catalog.json"",""source_version"":""HF05ZVK-R1H Phase 2I HF2 / Canon Corpus P2A""}",e64980c5c1c1460da1f5eca52fda9fd1071f958fe41607437761e7266e4a31a1
