candidate_record_id,display_name,source_label,cat1_classification,reason,source_context,included_in_canonical_selectable_registry
TAL_PREDATOR_MARK_REFRESH,Predator Mark Consume/Refresh Rule,Predator,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C06 user-approved scope and active Chakra doctrine; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_PREDATOR_PREY_MARK,Prey Mark Damage Rider,Predator,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C06 user-approved scope and active Chakra doctrine; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_PREDATOR_RED_LINE_POUNCE,Red-Line Pounce,Predator,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C06 user-approved scope and active Chakra doctrine; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_PUPPETRY_COMMAND_ACTION_ECONOMY_LEDGER,Puppet Command Action Economy Ledger,Puppetry,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_PUPPETRY_CONTROL_LINK_BREAK,Control Link Break / Jam,Puppetry,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_PUPPETRY_INTERPOSE_REACTION_WINDOW,Puppet Interpose Reaction Window,Puppetry,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_PUPPETRY_MINION_STATE_AND_DURABILITY,Puppet Minion State and Durability,Puppetry,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_PUPPETRY_NO_FREE_EXTRA_ACTIONS,No Free Extra Puppet Actions,Puppetry,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_RETRIBUTION_COUNTER_TALENTS,Counter Talents,Retribution,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Retribution :: CORE RETRIBUTION RULES > Counter Talents""],""exact_name_heading_hits"":[{""heading"":""### Counter Talents"",""line"":24324},{""heading"":""### Counter Talents"",""line"":32489},{""heading"":""### Counter Talents"",""line"":68415},{""heading"":""### Counter Talents"",""line"":68431},{""heading"":""#### COUNTER TALENTS"",""line"":75300}],""exact_name_nonheading_hits"":[{""line"":24326,""text"":""Counter talents trigger when an enemy misses, overextends, attacks a False Opening, or becomes Off-Rhythm at the wrong moment.""},{""line"":44757,""text"":""Counter Talents. Improve Counter-Mandate or hostile suppression.""},{""line"":69004,""text"":""When preparing Counterstrike, expend Martial Focus to apply two Counter talents rather than one.""}]}",false
TAL_SAND_ABRASIVE_HAZARD_DAMAGE,Abrasive Sand Hazard Damage,Sand,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SAND_BLINDING_OBSCUREMENT,Blinding Sand Obscurement,Sand,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SAND_RESOURCE_GATHERING,Sand Resource Gathering,Sand,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SAND_SINKING_DIFFICULT_TERRAIN_RESTRAIN,Sinking Sand Difficult Terrain Restrain,Sand,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SCOUNDREL_SUCCESS,SUCCESS,Scoundrel,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Scoundrel :: SECRET SCOUNDREL INHERITANCE > SUCCESS""],""exact_name_heading_hits"":[{""heading"":""##### Successful Save"",""line"":3998},{""heading"":""##### Successful Save"",""line"":23858},{""heading"":""##### Successful Initial Save"",""line"":31316},{""heading"":""#### Successful Save"",""line"":63146},{""heading"":""##### Success Against a Mortal, Foundation, or Core Pattern"",""line"":66538},{""heading"":""##### Success Against a Nascent Soul Pattern or Domain"",""line"":66542},{""heading"":""##### Success Against a Secret Inheritance, artifact, Formation project, or campaign-scale working"",""line"":66548},{""heading"":""##### Success"",""line"":71521},{""heading"":""#### SUCCESS"",""line"":72385},{""heading"":""#### Object, Barrier, or Effect Make one Cultivation Check against a GM-set DC. On a success, choose one: - pierce one major breach; - destroy one temporary Barrier; - suppress one ordinary ongoing effect; - disable one Formation Anchor until repaired; - pin one movable object in place until the end of your next turn. The Point That Pinned Heaven to Earth does not automatically destroy: - artifacts; - Formation cores; - Domains; - Secret Inheritances; - Realm-defining structures; - permanent karmic bonds. Those may still be contested or meaningfully damaged according to the GM."",""line"":83206},{""heading"":""##### Three-Success Escape"",""line"":100121}],""exact_name_nonheading_hits"":[{""line"":886,""text"":""Successful Save: Push the target 5 feet.""},{""line"":898,""text"":""Successful Save: Pull the target 5 feet.""},{""line"":920,""text"":""Success: Reduce the attack’s damage by 1d8 + your Proficiency Bonus.""},{""line"":922,""text"":""Success by 5 or more: The attack misses instead.""},{""line"":956,""text"":""Clear disperses nonmagical smoke, harmless gas, dust, pollen, light fog, incense, or similar airborne material in the Current. If the material is magical or generated by a cultivation effect, make an Air Check against the effect’s save DC. On a success, suppress that material in the Current until the start of your next turn.""},{""line"":1054,""text"":""Successful Save: Until the start of your next turn, the target has Disadvantage on the next check requiring speech, breath control, song, chant, roar, or verbal command.""},{""line"":1068,""text"":""Successful Save: Push the target 10 feet.""},{""line"":1092,""text"":""Successful Save: It is not lifted, but the Updraft’s space is Difficult Terrain for it.""},{""line"":1116,""text"":""Successful Save: It takes half damage and does not fall Prone.""},{""line"":1150,""text"":""Successful Save: It takes no additional damage.""}]}",false
TAL_SHADOW_SHADOW_LURK,Shadow Lurk,Shadow,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Shadow :: FOUNDATION REALM SHADOW TALENTS > Shadow Lurk""],""exact_name_heading_hits"":[{""heading"":""### Shadow Lurk"",""line"":74382},{""heading"":""#### Shadow Lurk"",""line"":74402}],""exact_name_nonheading_hits"":[{""line"":74430,""text"":""Prerequisite: Shadow Lurk, CL 7+""},{""line"":74432,""text"":""Your Shadow Lurk becomes more substantial.""},{""line"":74764,""text"":""maintain one Shadow Lurk or Shadow Doppelganger without Concentration;""},{""line"":74996,""text"":""Prerequisite: Shadow Lurk, CL 8+""},{""line"":74998,""text"":""Your Shadow Lurk and Shadow Doppelganger gain:""}]}",false
TAL_SHIELD_ACTIVE_DEFENSE,ACTIVE DEFENSE,Shield,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Shield :: CORE SHIELD RULES > ACTIVE DEFENSE""],""exact_name_heading_hits"":[{""heading"":""#### ACTIVE DEFENSE"",""line"":75176},{""heading"":""#### ACTIVE DEFENSE"",""line"":75286},{""heading"":""#### REACTIVE DEFENSE - COUNTER"",""line"":75456}],""exact_name_nonheading_hits"":[{""line"":5164,""text"":""Shield remains the specialist sphere for active defense, carried cover, catching, and redirection through a shield face. Axes can break or hook shields, but does not become a defense sphere.""},{""line"":27303,""text"":""This does not grant Shield sphere talents, shield active defense, shield attacks, or shield deflection techniques.""},{""line"":27707,""text"":""**Shield.** Shield owns active defense. Equipment can grant shield proficiency, but it does not grant Shield sphere techniques.""},{""line"":63286,""text"":""The Sphere of Protection teaches active defense. Its practitioners place Aegises on creatures, sacrifice prepared defenses through Succor, and create Wards that shelter an area.""},{""line"":63288,""text"":""Protection creates active defenses. Permanent fortifications and prepared infrastructure belong to Formation projects.""},{""line"":75022,""text"":""Common Effects: Active Defense, shield angles, Deflect talents, carried cover, redirection, shield bashes, shield skating, projected Shield Faces, moving ramparts, Shield Intent, Shield Soul, calamity turning""},{""line"":75112,""text"":""Active Defense applies to attack rolls unless a talent explicitly expands it to another kind of effect.""},{""line"":75196,""text"":""You may use Active Defense after the attack roll is made but before damage or another hit effect resolves.""},{""line"":75198,""text"":""You may expend Martial Focus to use Active Defense without spending a Reaction.""},{""line"":75202,""text"":""Active Defense applies only against the triggering attack;""}]}",false
TAL_SHIELD_SHIELD_TRAINING,SHIELD TRAINING,Shield,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Shield :: RULES BASELINE > SHIELD TRAINING""],""exact_name_heading_hits"":[{""heading"":""### Shield Training"",""line"":27297},{""heading"":""#### SHIELD TRAINING"",""line"":75042},{""heading"":""#### SHIELD TRAINING"",""line"":75276}],""exact_name_nonheading_hits"":[{""line"":25303,""text"":""Balanced Defense does not grant Shield training or satisfy a prerequisite that requires a Shield.""},{""line"":75044,""text"":""A standard Shield grants a +2 bonus to Armor Class only when the wielder has Shield training.""},{""line"":75154,""text"":""you must have Shield training to gain the Shield’s AC bonus;""},{""line"":75164,""text"":""a Shield talent does not automatically grant Shield training to an ally.""},{""line"":75280,""text"":""gain Shield training;""},{""line"":75282,""text"":""if you already possess Shield training, choose one Mortal Realm Shield talent for which you meet the prerequisites as a bonus talent;""},{""line"":75438,""text"":""A weapon used through Guarded Stance is not a Shield for unrelated rules and does not grant ordinary Shield training.""}]}",false
TAL_SNIPER_DEADLY_AIM,Deadly Aim,Sniper,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Sniper :: Core Sniper Rules > Deadly Aim""],""exact_name_heading_hits"":[{""heading"":""#### Deadly Aim"",""line"":77520},{""heading"":""#### Deadly Aim"",""line"":77606}],""exact_name_nonheading_hits"":[{""line"":77390,""text"":""Mortal Realm: Deadly Aim, Snipe Shot, long-range discipline, ricochets, pinning, disarming, piercing, pushing, intercepting ranged attacks, disabling traps at range, and careful repositioning.""},{""line"":77436,""text"":""Deadly Aim improves a ranged attack that already has Advantage. If Advantage and Disadvantage cancel, the attack does not have Advantage and Deadly Aim does not apply.""},{""line"":77438,""text"":""Deadly Aim does not stack with other benefits that allow an additional die selection or repeated reroll from Advantage.""},{""line"":77600,""text"":""You gain Deadly Aim.""},{""line"":78240,""text"":""Deadly Aim applies;""},{""line"":78400,""text"":""Once per short or long rest, when the trigger occurs and your Readied Snipe Shot hits, you may apply Deadly Aim even if the attack did not have Advantage.""},{""line"":78432,""text"":""When using Trap Technician, you may target a trap component behind Half Cover without penalty, and you may use Deadly Aim on the attack if you have Advantage from careful study or scouting.""}]}",false
TAL_SNIPER_SNIPE_SHOT,Snipe Shot,Sniper,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Sniper :: Core Sniper Rules > Snipe Shot""],""exact_name_heading_hits"":[{""heading"":""#### Snipe Shot"",""line"":77486},{""heading"":""#### Snipe Shot"",""line"":77610}],""exact_name_nonheading_hits"":[{""line"":77390,""text"":""Mortal Realm: Deadly Aim, Snipe Shot, long-range discipline, ricochets, pinning, disarming, piercing, pushing, intercepting ranged attacks, disabling traps at range, and careful repositioning.""},{""line"":77408,""text"":""Unless a talent says otherwise, Snipe Shot applies only to a ranged weapon attack made with a ranged or thrown weapon.""},{""line"":77500,""text"":""When you take the Attack action, you may replace one attack with a Snipe Shot.""},{""line"":77506,""text"":""a Snipe Shot is still one attack;""},{""line"":77508,""text"":""a Snipe Shot can benefit from Advantage or suffer Disadvantage normally;""},{""line"":77510,""text"":""only one Snipe talent applies to a Snipe Shot;""},{""line"":77512,""text"":""a missed Snipe Shot usually has no Snipe effect;""},{""line"":77514,""text"":""a Snipe Shot consumes ammunition or the thrown weapon normally;""},{""line"":77516,""text"":""a Snipe Shot cannot be used with an area effect unless a talent says so;""},{""line"":77544,""text"":""A Snipe talent changes one Snipe Shot.""}]}",false
TAL_SPACE_SPATIAL_MERIDIAN_BODY,Spatial Meridian Body,Space,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Space :: Spatial Meridian Body""],""exact_name_heading_hits"":[{""heading"":""#### Spatial Meridian Body"",""line"":82498},{""heading"":""#### Body Refining - Spatial Meridian Body"",""line"":82614},{""heading"":""#### Spatial Meridian Body"",""line"":82632}],""exact_name_nonheading_hits"":[{""line"":81266,""text"":""Rare Body Practice: Body Refining through the Spatial Meridian Body Insight.""},{""line"":81278,""text"":""Body Refining: Constitution, only through Spatial Meridian Body or a similar initiation.""},{""line"":81438,""text"":""If you are a Body Refiner, you must have Spatial Meridian Body or a similar initiation before learning Space talents that cost Stamina.""},{""line"":82618,""text"":""Requires: Spatial Meridian Body.""},{""line"":82642,""text"":""You gain the Body Refining - Spatial Meridian Body synergy.""}]}",false
TAL_SPEAR_KEEP_AWAY,Keep-Away Thrust,Spear,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SPEAR_SET_CHARGE,Set Against Charge,Spear,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SPEAR_SWEEP_TRIP,Spear Sweep Trip,Spear,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SWORD_DISARMING_CUT,Disarming Cut,Sword,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_SWORD_PARRY,Parry,Sword,AMBIGUOUS_REQUIRES_AUTHORITY_DECISION,"Exact source heading exists, but candidate-to-source identity and the accepted 1,748-talent count cannot be changed without a bounded authority ruling.","{""declared_source_refs"":[],""exact_name_heading_hits"":[{""heading"":""##### Parry and Riposte - Guard"",""line"":60128},{""heading"":""##### Parry Anything - Guard"",""line"":60180},{""heading"":""### Guard-Cutting Parry - Parry"",""line"":69359},{""heading"":""### Wrap the Head, Return the Edge - Parry"",""line"":69409},{""heading"":""### Counter-Slope Dao - Parry"",""line"":69559}],""exact_name_nonheading_hits"":[{""line"":52745,""text"":""Trigger: A creature you can see within 60 feet uses a reaction, counter, parry, interception, opportunity attack, or comparable immediate defensive technique""},{""line"":60182,""text"":""Prerequisite: Piercing Needle sphere, Parry and Riposte, CL 5+""},{""line"":60184,""text"":""You may use Parry and Riposte when a ranged weapon attack or ranged spell attack hits you.""},{""line"":60188,""text"":""Parry Anything does not reduce damage from an effect that does not hit you with an attack roll.""},{""line"":60226,""text"":""Prerequisite: Piercing Needle sphere, Parry and Riposte, CL 5+""},{""line"":60228,""text"":""When Parry and Riposte reduces the triggering attack’s damage to 0, regain Martial Focus after resolving the retaliatory attack.""},{""line"":60404,""text"":""when you win a Disarm attempt or reduce an attack’s damage to 0 with Parry and Riposte, regain Martial Focus.""},{""line"":60432,""text"":""Prerequisite: Piercing Needle sphere, Parry and Riposte, CL 15+""},{""line"":69285,""text"":""- you may spend Stamina instead of CP for Sabers talents that are melee, self, held-weapon, movement, or parry effects, if your table allows Body Refiner sphere expenditure through Stamina;""},{""line"":69325,""text"":""Parry talents answer attacks with countercuts.""}]}",false
TAL_SWORD_RIPOSTE,Riposte,Sword,AMBIGUOUS_REQUIRES_AUTHORITY_DECISION,"Exact source heading exists, but candidate-to-source identity and the accepted 1,748-talent count cannot be changed without a bounded authority ruling.","{""declared_source_refs"":[],""exact_name_heading_hits"":[{""heading"":""##### Parry and Riposte - Guard"",""line"":60128}],""exact_name_nonheading_hits"":[{""line"":59832,""text"":""Core Chassis: Feints, precision attacks, tactical openings, footwork, disarming, binds, parries, ripostes, meridian-point strikes""},{""line"":59842,""text"":""Common Effects: Feints, precision attacks, tactical openings, footwork, disarming, weapon binds, parries, ripostes, draw cuts, and meridian-point strikes""},{""line"":59953,""text"":""- Piercing Needle talents create openings through measure, feints, exact strikes, binds, parries, ripostes, and meridian-point pressure.""},{""line"":59972,""text"":""A Guard talent improves parries, ripostes, disarming, or weapon binds.""},{""line"":60182,""text"":""Prerequisite: Piercing Needle sphere, Parry and Riposte, CL 5+""},{""line"":60184,""text"":""You may use Parry and Riposte when a ranged weapon attack or ranged spell attack hits you.""},{""line"":60186,""text"":""You may make the retaliatory attack only if the attacker is within the legal reach or range of the attack form you use for the riposte.""},{""line"":60226,""text"":""Prerequisite: Piercing Needle sphere, Parry and Riposte, CL 5+""},{""line"":60228,""text"":""When Parry and Riposte reduces the triggering attack’s damage to 0, regain Martial Focus after resolving the retaliatory attack.""},{""line"":60404,""text"":""when you win a Disarm attempt or reduce an attack’s damage to 0 with Parry and Riposte, regain Martial Focus.""}]}",false
TAL_TALISMAN_ACTIVATION_WINDOW_CHARGE_LEDGER,Talisman Activation Window / Charge Ledger,Talismans,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_TALISMAN_CARRIER_AND_RANGE_BOUNDARY,Talisman Carrier and Range Boundary,Talismans,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_TALISMAN_COUNTERSEAL_REACTION_LOCK,Counterseal Reaction Lock,Talismans,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_TALISMAN_DELAYED_TRIGGER_QUEUE,Delayed Trigger Queue,Talismans,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_TALISMAN_OBJECT_DURABILITY_BREAKAGE,Talisman Object Durability / Breakage,Talismans,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_TALISMAN_PREPARED_SEAL_OBJECT_STATE,Prepared Seal Object State,Talismans,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_UNIVERSAL_MANEUVER_DOES_NOT_GRANT,Maneuver Packet Does Not Grant,Universal Martial,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_UNIVERSAL_REACTION_RIDER_LOCK,Reaction Rider Lock,Universal Martial,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_VITALITY_DIFFERENT_TALENT_STACK,Different-Talent Vitality Temp HP Stack,Vitality,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C06 user-approved scope and active Chakra doctrine; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_VITALITY_OPEN_WHEEL_LEDGER,Open-Wheel Vitality Temp HP Ledger,Vitality,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C06 user-approved scope and active Chakra doctrine; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_VITALITY_SAME_SOURCE_REPLACE,Same-Source Vitality Temp HP Replace,Vitality,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C06 user-approved scope and active Chakra doctrine; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WARLEADER_ALLY_COMMAND_LIMIT,Ally Command Limit,Warleader,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WARLEADER_COMMAND_TARGET_CAP,Command Target Cap,Warleader,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WARLEADER_NO_SELF_LOOP_COMMAND,No Self-Loop Command,Warleader,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WARLEADER_RALLY_SUPPORT_LEDGER,Rally Support Ledger,Warleader,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WARLEADER_REACTION_COORDINATION_LOCK,Reaction Coordination Lock,Warleader,GENERATED_OR_PROJECTION_ROW,Declared source reference identifies a structural/projection packet whose exact talent authority remained backlog work.,"{""declared_source_refs"":[""R13A8-C07 user-approved scope; exact source-text/dice verification remains cleanup backlog.""],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WATER_CURRENT_FORCED_MOVEMENT_LEDGER,Current Forced Movement Ledger,Water,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WATER_ENVIRONMENTAL_RESOURCE_GATHERING,Water Environmental Resource Gathering,Water,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WATER_FLOOD_DIFFICULT_TERRAIN,Flood Difficult Terrain,Water,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WATER_MIST_OBSCUREMENT_COVER,Mist Obscurement Cover,Water,GENERATED_OR_PROJECTION_ROW,No exact current-compendium heading or text occurrence establishes this packet row as a selectable Talent.,"{""declared_source_refs"":[],""exact_name_heading_hits"":[],""exact_name_nonheading_hits"":[]}",false
TAL_WAX_KINDLE_WAX,Kindle Wax,Wax,GENERATED_OR_PROJECTION_ROW,"Catalog role explicitly identifies a packet/action projection row, not a separately acquirable Talent.","{""declared_source_refs"":[""Tianxia_Sphere_Compendium_Player_Facing_Compilation_HF05L_HF05G_EDITORIAL_CLEANUP_2026_06_26(1).md :: Sphere of Wax :: Core Wax Rules > Kindle Wax""],""exact_name_heading_hits"":[{""heading"":""#### Kindle Wax"",""line"":97572},{""heading"":""#### Kindle Wax"",""line"":97630}],""exact_name_nonheading_hits"":[{""line"":97592,""text"":""When you first gain the Sphere of Wax, you gain Mold Wax, Press Seal, and Kindle Wax.""},{""line"":97650,""text"":""Wick talents improve Kindle Wax or add new releases.""}]}",false
